,r,s,t,p
106,0,sklin2_skin_lesions,laryngeal_tissues,0.9998852014541626
107,0,sklin2_skin_lesions,nerthus_bowel_cleansing_quality,1.0
108,0,sklin2_skin_lesions,stanford_dogs_image_categorization,0.9951545596122742
109,0,sklin2_skin_lesions,svhn,0.9959456324577332
110,0,sklin2_skin_lesions,caltech101_object_classification,0.997906506061554
111,0,sklin2_skin_lesions,caltech256_object_classification,0.9948834776878357
112,0,sklin2_skin_lesions,cifar10_object_classification,0.9991411566734314
113,0,sklin2_skin_lesions,cifar100_object_classification,0.9957250952720642
114,0,sklin2_skin_lesions,mnist_digit_classification,0.9999324679374695
115,0,sklin2_skin_lesions,emnist_digit_classification,0.9971011281013489
116,0,sklin2_skin_lesions,hyperkvasir_anatomical-landmarks,0.9854028224945068
117,0,sklin2_skin_lesions,hyperkvasir_pathological-findings,0.9331722259521484
118,0,sklin2_skin_lesions,hyperkvasir_quality-of-mucosal-views,0.9951838850975037
119,0,sklin2_skin_lesions,hyperkvasir_therapeutic-interventions,0.9916955232620239
120,0,sklin2_skin_lesions,cholec80_grasper_presence,0.9915509223937988
121,0,sklin2_skin_lesions,cholec80_bipolar_presence,0.9979119300842285
122,0,sklin2_skin_lesions,cholec80_hook_presence,0.9987419247627258
123,0,sklin2_skin_lesions,cholec80_scissors_presence,0.9984148740768433
124,0,sklin2_skin_lesions,cholec80_clipper_presence,0.9991599321365356
125,0,sklin2_skin_lesions,cholec80_irrigator_presence,0.9989314079284668
126,0,sklin2_skin_lesions,cholec80_specimenbag_presence,0.9992802143096924
127,0,sklin2_skin_lesions,derm7pt_skin_lesions,0.884019672870636
128,0,identify_nbi_infframes,lapgyn4_anatomical_structures,0.9967314004898071
129,0,identify_nbi_infframes,lapgyn4_surgical_actions,0.9985841512680054
130,0,identify_nbi_infframes,lapgyn4_instrument_count,0.976614236831665
131,0,identify_nbi_infframes,lapgyn4_anatomical_actions,0.9893449544906616
132,0,identify_nbi_infframes,sklin2_skin_lesions,0.6916700601577759
133,0,identify_nbi_infframes,laryngeal_tissues,0.9997704029083252
134,0,identify_nbi_infframes,nerthus_bowel_cleansing_quality,1.0
135,0,identify_nbi_infframes,stanford_dogs_image_categorization,0.9938467144966125
136,0,identify_nbi_infframes,svhn,0.9960840344429016
137,0,identify_nbi_infframes,caltech101_object_classification,0.9969841837882996
138,0,identify_nbi_infframes,caltech256_object_classification,0.993662416934967
139,0,identify_nbi_infframes,cifar10_object_classification,0.9987579584121704
140,0,identify_nbi_infframes,cifar100_object_classification,0.9943934679031372
141,0,identify_nbi_infframes,mnist_digit_classification,0.9999017715454102
142,0,identify_nbi_infframes,emnist_digit_classification,0.9968292117118835
143,0,identify_nbi_infframes,hyperkvasir_anatomical-landmarks,0.9771809577941895
144,0,identify_nbi_infframes,hyperkvasir_pathological-findings,0.918019711971283
145,0,identify_nbi_infframes,hyperkvasir_quality-of-mucosal-views,0.9937211871147156
146,0,identify_nbi_infframes,hyperkvasir_therapeutic-interventions,0.9852504730224609
147,0,identify_nbi_infframes,cholec80_grasper_presence,0.9894442558288574
148,0,identify_nbi_infframes,cholec80_bipolar_presence,0.9960329532623291
149,0,identify_nbi_infframes,cholec80_hook_presence,0.9988216161727905
150,0,identify_nbi_infframes,cholec80_scissors_presence,0.9972405433654785
151,0,identify_nbi_infframes,cholec80_clipper_presence,0.9991054534912109
152,0,identify_nbi_infframes,cholec80_irrigator_presence,0.9990524053573608
153,0,identify_nbi_infframes,cholec80_specimenbag_presence,0.9989656209945679
154,0,identify_nbi_infframes,derm7pt_skin_lesions,0.799793541431427
155,0,laryngeal_tissues,lapgyn4_anatomical_structures,0.994401752948761
156,0,laryngeal_tissues,lapgyn4_surgical_actions,0.9987918138504028
157,0,laryngeal_tissues,lapgyn4_instrument_count,0.9765616059303284
158,0,laryngeal_tissues,lapgyn4_anatomical_actions,0.9908977746963501
159,0,laryngeal_tissues,sklin2_skin_lesions,0.5806716084480286
160,0,laryngeal_tissues,identify_nbi_infframes,0.9962062835693359
161,0,laryngeal_tissues,nerthus_bowel_cleansing_quality,1.0
162,0,laryngeal_tissues,stanford_dogs_image_categorization,0.9927364587783813
163,0,laryngeal_tissues,svhn,0.9955771565437317
164,0,laryngeal_tissues,caltech101_object_classification,0.9978662729263306
165,0,laryngeal_tissues,caltech256_object_classification,0.9931926727294922
166,0,laryngeal_tissues,cifar10_object_classification,0.9986802935600281
167,0,laryngeal_tissues,cifar100_object_classification,0.9945133924484253
168,0,laryngeal_tissues,mnist_digit_classification,0.9999058842658997
169,0,laryngeal_tissues,emnist_digit_classification,0.9964165091514587
170,0,laryngeal_tissues,hyperkvasir_anatomical-landmarks,0.9914557337760925
171,0,laryngeal_tissues,hyperkvasir_pathological-findings,0.8969215154647827
172,0,laryngeal_tissues,hyperkvasir_quality-of-mucosal-views,0.9971814155578613
173,0,laryngeal_tissues,hyperkvasir_therapeutic-interventions,0.9907909631729126
174,0,laryngeal_tissues,cholec80_grasper_presence,0.9914605617523193
175,0,laryngeal_tissues,cholec80_bipolar_presence,0.998923122882843
176,0,laryngeal_tissues,cholec80_hook_presence,0.998333215713501
177,0,laryngeal_tissues,cholec80_scissors_presence,0.9979794025421143
178,0,laryngeal_tissues,cholec80_clipper_presence,0.998814046382904
179,0,laryngeal_tissues,cholec80_irrigator_presence,0.9992768168449402
180,0,laryngeal_tissues,cholec80_specimenbag_presence,0.9991601705551147
181,0,laryngeal_tissues,derm7pt_skin_lesions,0.8144165277481079
182,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_structures,0.9958125352859497
183,0,nerthus_bowel_cleansing_quality,lapgyn4_surgical_actions,0.9988142848014832
184,0,nerthus_bowel_cleansing_quality,lapgyn4_instrument_count,0.9882382154464722
185,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_actions,0.9917409420013428
186,0,nerthus_bowel_cleansing_quality,sklin2_skin_lesions,0.8298367857933044
187,0,nerthus_bowel_cleansing_quality,identify_nbi_infframes,0.9997428059577942
188,0,nerthus_bowel_cleansing_quality,laryngeal_tissues,0.9992730617523193
189,0,nerthus_bowel_cleansing_quality,stanford_dogs_image_categorization,0.9948922395706177
190,0,nerthus_bowel_cleansing_quality,svhn,0.9959489107131958
191,0,nerthus_bowel_cleansing_quality,caltech101_object_classification,0.9969165921211243
192,0,nerthus_bowel_cleansing_quality,caltech256_object_classification,0.9939658045768738
193,0,nerthus_bowel_cleansing_quality,cifar10_object_classification,0.998931348323822
194,0,nerthus_bowel_cleansing_quality,cifar100_object_classification,0.9953979849815369
195,0,nerthus_bowel_cleansing_quality,mnist_digit_classification,0.9998931884765625
196,0,nerthus_bowel_cleansing_quality,emnist_digit_classification,0.9971742630004883
197,0,nerthus_bowel_cleansing_quality,hyperkvasir_anatomical-landmarks,0.9933532476425171
198,0,nerthus_bowel_cleansing_quality,hyperkvasir_pathological-findings,0.9307905435562134
199,0,nerthus_bowel_cleansing_quality,hyperkvasir_quality-of-mucosal-views,0.9980737566947937
200,0,nerthus_bowel_cleansing_quality,hyperkvasir_therapeutic-interventions,0.9902633428573608
201,0,nerthus_bowel_cleansing_quality,cholec80_grasper_presence,0.9892042875289917
202,0,nerthus_bowel_cleansing_quality,cholec80_bipolar_presence,0.9964851140975952
203,0,nerthus_bowel_cleansing_quality,cholec80_hook_presence,0.9982062578201294
204,0,nerthus_bowel_cleansing_quality,cholec80_scissors_presence,0.9992771148681641
205,0,nerthus_bowel_cleansing_quality,cholec80_clipper_presence,0.9981083869934082
206,0,nerthus_bowel_cleansing_quality,cholec80_irrigator_presence,0.9990782141685486
207,0,nerthus_bowel_cleansing_quality,cholec80_specimenbag_presence,0.998248279094696
208,0,nerthus_bowel_cleansing_quality,derm7pt_skin_lesions,0.8287479281425476
209,0,stanford_dogs_image_categorization,lapgyn4_anatomical_structures,0.9959158897399902
210,0,stanford_dogs_image_categorization,lapgyn4_surgical_actions,0.9989221096038818
211,0,stanford_dogs_image_categorization,lapgyn4_instrument_count,0.9740135669708252
212,0,stanford_dogs_image_categorization,lapgyn4_anatomical_actions,0.9916491508483887
213,0,stanford_dogs_image_categorization,sklin2_skin_lesions,0.4788476228713989
214,0,stanford_dogs_image_categorization,identify_nbi_infframes,0.9998713731765747
215,0,stanford_dogs_image_categorization,laryngeal_tissues,0.9997512698173523
216,0,stanford_dogs_image_categorization,nerthus_bowel_cleansing_quality,1.0
217,0,stanford_dogs_image_categorization,svhn,0.9962210059165955
218,0,stanford_dogs_image_categorization,caltech101_object_classification,0.9985289573669434
219,0,stanford_dogs_image_categorization,caltech256_object_classification,0.9968845844268799
220,0,stanford_dogs_image_categorization,cifar10_object_classification,0.999245285987854
221,0,stanford_dogs_image_categorization,cifar100_object_classification,0.996171236038208
222,0,stanford_dogs_image_categorization,mnist_digit_classification,0.9998752474784851
223,0,stanford_dogs_image_categorization,emnist_digit_classification,0.9968751668930054
224,0,stanford_dogs_image_categorization,hyperkvasir_anatomical-landmarks,0.9869503974914551
225,0,stanford_dogs_image_categorization,hyperkvasir_pathological-findings,0.8919145464897156
226,0,stanford_dogs_image_categorization,hyperkvasir_quality-of-mucosal-views,0.9959554672241211
227,0,stanford_dogs_image_categorization,hyperkvasir_therapeutic-interventions,0.9924619197845459
228,0,stanford_dogs_image_categorization,cholec80_grasper_presence,0.9899520874023438
229,0,stanford_dogs_image_categorization,cholec80_bipolar_presence,0.9974180459976196
230,0,stanford_dogs_image_categorization,cholec80_hook_presence,0.9983525276184082
231,0,stanford_dogs_image_categorization,cholec80_scissors_presence,0.9994514584541321
232,0,stanford_dogs_image_categorization,cholec80_clipper_presence,0.9997328519821167
233,0,stanford_dogs_image_categorization,cholec80_irrigator_presence,0.9994396567344666
234,0,stanford_dogs_image_categorization,cholec80_specimenbag_presence,0.9994370937347412
235,0,stanford_dogs_image_categorization,derm7pt_skin_lesions,0.8407125473022461
236,0,svhn,lapgyn4_anatomical_structures,0.9972000122070312
237,0,svhn,lapgyn4_surgical_actions,0.9988289475440979
238,0,svhn,lapgyn4_instrument_count,0.9796193838119507
239,0,svhn,lapgyn4_anatomical_actions,0.9904264211654663
240,0,svhn,sklin2_skin_lesions,0.6099618077278137
241,0,svhn,identify_nbi_infframes,0.9996784925460815
242,0,svhn,laryngeal_tissues,0.999808669090271
243,0,svhn,nerthus_bowel_cleansing_quality,1.0
244,0,svhn,stanford_dogs_image_categorization,0.9946956634521484
245,0,svhn,caltech101_object_classification,0.9977096319198608
246,0,svhn,caltech256_object_classification,0.9945026636123657
247,0,svhn,cifar10_object_classification,0.9989795088768005
248,0,svhn,cifar100_object_classification,0.9943130016326904
249,0,svhn,mnist_digit_classification,0.999899685382843
250,0,svhn,emnist_digit_classification,0.9967281222343445
251,0,svhn,hyperkvasir_anatomical-landmarks,0.9934834837913513
252,0,svhn,hyperkvasir_pathological-findings,0.902513861656189
253,0,svhn,hyperkvasir_quality-of-mucosal-views,0.9982962608337402
254,0,svhn,hyperkvasir_therapeutic-interventions,0.9902758598327637
255,0,svhn,cholec80_grasper_presence,0.9893527626991272
256,0,svhn,cholec80_bipolar_presence,0.9958162307739258
257,0,svhn,cholec80_hook_presence,0.9977785348892212
258,0,svhn,cholec80_scissors_presence,0.9956419467926025
259,0,svhn,cholec80_clipper_presence,0.9995683431625366
260,0,svhn,cholec80_irrigator_presence,0.9990109205245972
261,0,svhn,cholec80_specimenbag_presence,0.9990023374557495
262,0,svhn,derm7pt_skin_lesions,0.8364334106445312
263,0,caltech101_object_classification,lapgyn4_anatomical_structures,0.9974250793457031
264,0,caltech101_object_classification,lapgyn4_surgical_actions,0.9987162351608276
265,0,caltech101_object_classification,lapgyn4_instrument_count,0.9879605770111084
266,0,caltech101_object_classification,lapgyn4_anatomical_actions,0.9907441139221191
267,0,caltech101_object_classification,sklin2_skin_lesions,0.6901631355285645
268,0,caltech101_object_classification,identify_nbi_infframes,0.9998713731765747
269,0,caltech101_object_classification,laryngeal_tissues,0.9995982050895691
270,0,caltech101_object_classification,nerthus_bowel_cleansing_quality,1.0
271,0,caltech101_object_classification,stanford_dogs_image_categorization,0.9957612752914429
272,0,caltech101_object_classification,svhn,0.9960557818412781
273,0,caltech101_object_classification,caltech256_object_classification,0.9954701662063599
274,0,caltech101_object_classification,cifar10_object_classification,0.9992268681526184
275,0,caltech101_object_classification,cifar100_object_classification,0.9960851669311523
276,0,caltech101_object_classification,mnist_digit_classification,0.9999485015869141
277,0,caltech101_object_classification,emnist_digit_classification,0.9972447752952576
278,0,caltech101_object_classification,hyperkvasir_anatomical-landmarks,0.9979409575462341
279,0,caltech101_object_classification,hyperkvasir_pathological-findings,0.8677405118942261
280,0,caltech101_object_classification,hyperkvasir_quality-of-mucosal-views,0.9937295317649841
281,0,caltech101_object_classification,hyperkvasir_therapeutic-interventions,0.9905271530151367
282,0,caltech101_object_classification,cholec80_grasper_presence,0.9897251129150391
283,0,caltech101_object_classification,cholec80_bipolar_presence,0.9969517588615417
284,0,caltech101_object_classification,cholec80_hook_presence,0.9979788064956665
285,0,caltech101_object_classification,cholec80_scissors_presence,0.9985836148262024
286,0,caltech101_object_classification,cholec80_clipper_presence,0.9988439083099365
287,0,caltech101_object_classification,cholec80_irrigator_presence,0.9982360601425171
288,0,caltech101_object_classification,cholec80_specimenbag_presence,0.9993550181388855
289,0,caltech101_object_classification,derm7pt_skin_lesions,0.8519334197044373
290,0,caltech256_object_classification,lapgyn4_anatomical_structures,0.9959158897399902
291,0,caltech256_object_classification,lapgyn4_surgical_actions,0.9989221096038818
292,0,caltech256_object_classification,lapgyn4_instrument_count,0.9740135669708252
293,0,caltech256_object_classification,lapgyn4_anatomical_actions,0.9916491508483887
294,0,caltech256_object_classification,sklin2_skin_lesions,0.4788476228713989
295,0,caltech256_object_classification,identify_nbi_infframes,0.9998713731765747
296,0,caltech256_object_classification,laryngeal_tissues,0.9997512698173523
297,0,caltech256_object_classification,nerthus_bowel_cleansing_quality,1.0
298,0,caltech256_object_classification,stanford_dogs_image_categorization,0.9962802529335022
299,0,caltech256_object_classification,svhn,0.9962210059165955
300,0,caltech256_object_classification,caltech101_object_classification,0.9985289573669434
301,0,caltech256_object_classification,cifar10_object_classification,0.999245285987854
302,0,caltech256_object_classification,cifar100_object_classification,0.996171236038208
303,0,caltech256_object_classification,mnist_digit_classification,0.9998752474784851
304,0,caltech256_object_classification,emnist_digit_classification,0.9968751668930054
305,0,caltech256_object_classification,hyperkvasir_anatomical-landmarks,0.9869503974914551
306,0,caltech256_object_classification,hyperkvasir_pathological-findings,0.8919145464897156
307,0,caltech256_object_classification,hyperkvasir_quality-of-mucosal-views,0.9959554672241211
308,0,caltech256_object_classification,hyperkvasir_therapeutic-interventions,0.9924619197845459
309,0,caltech256_object_classification,cholec80_grasper_presence,0.9899520874023438
310,0,caltech256_object_classification,cholec80_bipolar_presence,0.9974180459976196
311,0,caltech256_object_classification,cholec80_hook_presence,0.9983525276184082
312,0,caltech256_object_classification,cholec80_scissors_presence,0.9994514584541321
313,0,caltech256_object_classification,cholec80_clipper_presence,0.9997328519821167
314,0,caltech256_object_classification,cholec80_irrigator_presence,0.9994396567344666
315,0,caltech256_object_classification,cholec80_specimenbag_presence,0.9994370937347412
316,0,caltech256_object_classification,derm7pt_skin_lesions,0.8407125473022461
317,0,cifar10_object_classification,lapgyn4_anatomical_structures,0.9959158897399902
318,0,cifar10_object_classification,lapgyn4_surgical_actions,0.9989221096038818
319,0,cifar10_object_classification,lapgyn4_instrument_count,0.9740135669708252
320,0,cifar10_object_classification,lapgyn4_anatomical_actions,0.9916491508483887
321,0,cifar10_object_classification,sklin2_skin_lesions,0.4788476228713989
322,0,cifar10_object_classification,identify_nbi_infframes,0.9998713731765747
323,0,cifar10_object_classification,laryngeal_tissues,0.9997512698173523
324,0,cifar10_object_classification,nerthus_bowel_cleansing_quality,1.0
325,0,cifar10_object_classification,stanford_dogs_image_categorization,0.9962802529335022
326,0,cifar10_object_classification,svhn,0.9962210059165955
327,0,cifar10_object_classification,caltech101_object_classification,0.9985289573669434
328,0,cifar10_object_classification,caltech256_object_classification,0.9968845844268799
329,0,cifar10_object_classification,cifar100_object_classification,0.996171236038208
330,0,cifar10_object_classification,mnist_digit_classification,0.9998752474784851
331,0,cifar10_object_classification,emnist_digit_classification,0.9968751668930054
332,0,cifar10_object_classification,hyperkvasir_anatomical-landmarks,0.9869503974914551
333,0,cifar10_object_classification,hyperkvasir_pathological-findings,0.8919145464897156
334,0,cifar10_object_classification,hyperkvasir_quality-of-mucosal-views,0.9959554672241211
335,0,cifar10_object_classification,hyperkvasir_therapeutic-interventions,0.9924619197845459
336,0,cifar10_object_classification,cholec80_grasper_presence,0.9899520874023438
337,0,cifar10_object_classification,cholec80_bipolar_presence,0.9974180459976196
338,0,cifar10_object_classification,cholec80_hook_presence,0.9983525276184082
339,0,cifar10_object_classification,cholec80_scissors_presence,0.9994514584541321
340,0,cifar10_object_classification,cholec80_clipper_presence,0.9997328519821167
341,0,cifar10_object_classification,cholec80_irrigator_presence,0.9994396567344666
342,0,cifar10_object_classification,cholec80_specimenbag_presence,0.9994370937347412
343,0,cifar10_object_classification,derm7pt_skin_lesions,0.8407125473022461
344,0,cifar100_object_classification,lapgyn4_anatomical_structures,0.9979153871536255
345,0,cifar100_object_classification,lapgyn4_surgical_actions,0.9987530708312988
346,0,cifar100_object_classification,lapgyn4_instrument_count,0.9887017011642456
347,0,cifar100_object_classification,lapgyn4_anatomical_actions,0.9900181889533997
348,0,cifar100_object_classification,sklin2_skin_lesions,0.4639555811882019
349,0,cifar100_object_classification,identify_nbi_infframes,0.9981995820999146
350,0,cifar100_object_classification,laryngeal_tissues,0.9999808669090271
351,0,cifar100_object_classification,nerthus_bowel_cleansing_quality,0.9999972581863403
352,0,cifar100_object_classification,stanford_dogs_image_categorization,0.995356023311615
353,0,cifar100_object_classification,svhn,0.9958019256591797
354,0,cifar100_object_classification,caltech101_object_classification,0.9982427358627319
355,0,cifar100_object_classification,caltech256_object_classification,0.9953107833862305
356,0,cifar100_object_classification,cifar10_object_classification,0.9990001916885376
357,0,cifar100_object_classification,mnist_digit_classification,0.9999307990074158
358,0,cifar100_object_classification,emnist_digit_classification,0.9973436594009399
359,0,cifar100_object_classification,hyperkvasir_anatomical-landmarks,0.970270037651062
360,0,cifar100_object_classification,hyperkvasir_pathological-findings,0.9178807735443115
361,0,cifar100_object_classification,hyperkvasir_quality-of-mucosal-views,0.9939134120941162
362,0,cifar100_object_classification,hyperkvasir_therapeutic-interventions,0.9930901527404785
363,0,cifar100_object_classification,cholec80_grasper_presence,0.9880849123001099
364,0,cifar100_object_classification,cholec80_bipolar_presence,0.9966441988945007
365,0,cifar100_object_classification,cholec80_hook_presence,0.9981536865234375
366,0,cifar100_object_classification,cholec80_scissors_presence,0.9987832307815552
367,0,cifar100_object_classification,cholec80_clipper_presence,0.9961680173873901
368,0,cifar100_object_classification,cholec80_irrigator_presence,0.9978314638137817
369,0,cifar100_object_classification,cholec80_specimenbag_presence,0.9991256594657898
370,0,cifar100_object_classification,derm7pt_skin_lesions,0.8790315985679626
371,0,mnist_digit_classification,lapgyn4_anatomical_structures,0.997383713722229
372,0,mnist_digit_classification,lapgyn4_surgical_actions,0.9987517595291138
373,0,mnist_digit_classification,lapgyn4_instrument_count,0.9864892959594727
374,0,mnist_digit_classification,lapgyn4_anatomical_actions,0.9898999333381653
